,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('infeccioso', 'susceptible', 'trabajo', False)",4,10,0,infeccioso,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,10,0,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,10,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",75,11,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,11,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,11,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,11,0,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",11,11,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",5,11,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,11,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",74,12,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,12,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,12,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,12,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",1,12,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",11,12,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",5,12,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,12,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",66,13,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",11,13,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,13,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,13,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",1,13,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",14,13,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,13,0,infeccioso,susceptible,trabajo,True
"('infeccioso', 'susceptible', 'trabajo', False)",1,13,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,13,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",66,14,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",11,14,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,14,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,14,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",1,14,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",15,14,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,14,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,14,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",69,15,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",8,15,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",3,15,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,15,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",1,15,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",13,15,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,15,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,15,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",65,16,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",12,16,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",5,16,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,16,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'infeccioso', 'cuarentena', False)",1,16,0,expuesto,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",11,16,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,16,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,16,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",64,17,0,susceptible,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",12,17,0,susceptible,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",1,17,0,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",5,17,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,17,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'infeccioso', 'cuarentena', False)",1,17,0,expuesto,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",12,17,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,17,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,17,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",72,18,0,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,18,0,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",5,18,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,18,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'infeccioso', 'cuarentena', False)",1,18,0,expuesto,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",11,18,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",4,18,0,susceptible,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,18,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,18,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",71,19,0,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,19,0,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",5,19,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,19,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'infeccioso', 'cuarentena', False)",1,19,0,expuesto,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",12,19,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",5,19,0,susceptible,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,19,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,19,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",71,20,0,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,20,0,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",7,20,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,20,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'infeccioso', 'cuarentena', False)",1,20,0,expuesto,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",10,20,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",5,20,0,susceptible,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,20,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,20,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",75,21,0,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,21,0,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",8,21,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,21,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'infeccioso', 'cuarentena', False)",1,21,0,expuesto,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",9,21,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,21,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,21,0,recuperado,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",1,21,0,susceptible,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",73,22,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,22,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",8,22,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",12,22,0,infeccioso,infeccioso,cuarentena,False
"('expuesto', 'infeccioso', 'cuarentena', False)",1,22,0,expuesto,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,22,0,susceptible,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,22,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,22,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",73,23,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,23,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,23,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",10,23,0,infeccioso,infeccioso,cuarentena,False
"('expuesto', 'infeccioso', 'cuarentena', False)",1,23,0,expuesto,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,23,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",9,23,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,23,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,23,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",74,24,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,24,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,24,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",10,24,0,infeccioso,infeccioso,cuarentena,False
"('expuesto', 'infeccioso', 'cuarentena', False)",1,24,0,expuesto,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",2,24,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",8,24,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,24,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,24,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",73,25,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,25,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,25,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",10,25,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,25,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",9,25,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,25,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,25,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",72,26,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,26,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,26,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",10,26,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,26,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",8,26,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,26,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,26,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",74,27,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,27,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,27,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",10,27,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,27,0,infeccioso,susceptible,trabajo,True
"('recuperado', 'infeccioso', 'cuarentena', False)",8,27,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",1,27,0,susceptible,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,27,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,27,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",72,28,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,28,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",6,28,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",9,28,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,28,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",6,28,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,28,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,28,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",72,29,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,29,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",9,29,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",9,29,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,29,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",4,29,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,29,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,29,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",73,30,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,30,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",9,30,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",7,30,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,30,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",6,30,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",2,30,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,30,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",71,31,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,31,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",12,31,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",7,31,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,31,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",3,31,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",4,31,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,31,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",70,32,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,32,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",14,32,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,32,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,32,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",2,32,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",4,32,0,susceptible,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,32,0,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",72,33,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,33,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",15,33,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,33,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,33,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,33,0,recuperado,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,33,0,recuperado,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",2,33,0,susceptible,infeccioso,cuarentena,False
"('susceptible', 'infeccioso', 'cuarentena', False)",5,34,0,susceptible,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",69,34,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,34,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",16,34,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,34,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",2,34,0,recuperado,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",1,34,0,recuperado,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",5,35,0,susceptible,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",69,35,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,35,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",18,35,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,35,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'susceptible', 'trabajo', False)",1,35,0,recuperado,susceptible,trabajo,False
"('susceptible', 'infeccioso', 'cuarentena', False)",3,36,0,susceptible,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",71,36,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,36,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",18,36,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,36,0,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'recuperado', 'trabajo', False)",1,36,0,infeccioso,recuperado,trabajo,False
